study,control,value,seed,width,height,teams,ok,detail,tel:gauntlet.court.radial-width,tel:gauntlet.gate.width,tiles:stone,tel:gauntlet.home.tower-level,tiles:wheat,tiles:wood,tiles:algae,tiles:cherry,tel:gauntlet.partition.width,tel:gauntlet.home.towers,tel:gauntlet.home.farm-area,tel:gauntlet.court.wheat,tiles:orange,tiles:prune,sites4x4
extremes,wood-amount,300,3,512,512,6,True,,69.12,7.0,10386,1.0,14510,540,1475,60,2.0,2.0,19580.0,153.0,60,60,37200
extremes,algae-amount,0,3,512,512,6,True,,69.12,7.0,10386,1.0,14510,300,0,60,2.0,2.0,19580.0,153.0,60,60,37395
extremes,algae-amount,300,3,512,512,6,True,,69.12,7.0,10386,1.0,14510,300,4238,60,2.0,2.0,19580.0,153.0,60,60,37395
extremes,fruit-amount,0,3,512,512,6,True,,69.12,7.0,10386,1.0,14510,300,1475,0,2.0,2.0,19580.0,153.0,0,0,37928
extremes,fruit-amount,300,3,512,512,6,True,,69.12,7.0,10386,1.0,14510,300,1475,180,2.0,2.0,19580.0,153.0,180,180,36953
baseline,,0,1,512,256,5,True,,34.56,7.0,4745,1.0,2821,250,309,25,2.0,2.0,3753.6,57.4,25,25,6588
extremes,court-size,80,1,512,256,5,True,,30.0,7.0,4670,1.0,2964,250,341,25,2.0,2.0,4211.6,35.2,25,25,5567
extremes,court-size,120,1,512,256,5,True,,41.47200000000001,7.0,4855,1.0,2494,250,311,25,2.0,2.0,3000.8,76.0,25,25,7336
extremes,gate-width,5,1,512,256,5,True,,34.56,5.0,4818,1.0,2821,250,309,25,2.0,2.0,3753.6,57.4,25,25,6915
extremes,gate-width,9,1,512,256,5,True,,34.56,9.0,4677,1.0,2821,250,309,25,2.0,2.0,3753.6,57.4,25,25,6265
extremes,partition-wall,1,1,512,256,5,True,,34.56,7.0,4587,1.0,2828,250,309,25,1.0,2.0,3753.6,58.8,25,25,6678
extremes,partition-wall,3,1,512,256,5,True,,34.56,7.0,4873,1.0,2808,250,309,25,3.0,2.0,3753.6,54.8,25,25,6512
extremes,starting-towers,0,1,512,256,5,True,,34.56,7.0,4745,0.0,2821,250,309,25,2.0,0.0,3753.6,57.4,25,25,6696
extremes,starting-towers,3,1,512,256,5,True,,34.56,7.0,4745,3.0,2821,250,309,25,2.0,2.0,3753.6,57.4,25,25,6655
extremes,wheat-amount,0,1,512,256,5,True,,34.56,7.0,4745,1.0,450,250,309,25,2.0,2.0,3753.6,0.0,25,25,7878
extremes,wheat-amount,300,1,512,256,5,True,,34.56,7.0,4745,1.0,5523,250,309,25,2.0,2.0,3753.6,57.4,25,25,5754
extremes,wood-amount,0,1,512,256,5,True,,34.56,7.0,4745,1.0,2821,150,309,25,2.0,2.0,3753.6,57.4,25,25,6653
extremes,wood-amount,300,1,512,256,5,True,,34.56,7.0,4745,1.0,2821,450,309,25,2.0,2.0,3753.6,57.4,25,25,6492
extremes,algae-amount,0,1,512,256,5,True,,34.56,7.0,4745,1.0,2821,250,0,25,2.0,2.0,3753.6,57.4,25,25,6588
extremes,algae-amount,300,1,512,256,5,True,,34.56,7.0,4745,1.0,2821,250,914,25,2.0,2.0,3753.6,57.4,25,25,6588
extremes,fruit-amount,0,1,512,256,5,True,,34.56,7.0,4745,1.0,2821,250,309,0,2.0,2.0,3753.6,57.4,0,0,6717
extremes,fruit-amount,300,1,512,256,5,True,,34.56,7.0,4745,1.0,2821,250,309,75,2.0,2.0,3753.6,57.4,75,75,6390
baseline,,0,2,512,256,5,True,,34.56,7.0,4743,1.0,2725,250,316,25,2.0,2.0,3755.6,38.2,25,25,6685
extremes,court-size,80,2,512,256,5,True,,30.0,7.0,4669,1.0,2978,250,363,25,2.0,2.0,4211.4,38.2,25,25,5412
extremes,court-size,120,2,512,256,5,True,,41.47200000000001,7.0,4857,1.0,2324,250,313,25,2.0,2.0,3003.2,41.4,25,25,8081
extremes,gate-width,5,2,512,256,5,True,,34.56,5.0,4815,1.0,2725,250,316,25,2.0,2.0,3755.6,38.2,25,25,7014
extremes,gate-width,9,2,512,256,5,True,,34.56,9.0,4668,1.0,2725,250,316,25,2.0,2.0,3755.6,38.2,25,25,6369
extremes,partition-wall,1,2,512,256,5,True,,34.56,7.0,4599,1.0,2725,250,316,25,1.0,2.0,3755.6,38.2,25,25,6795
extremes,partition-wall,3,2,512,256,5,True,,34.56,7.0,4881,1.0,2721,250,316,25,3.0,2.0,3755.6,37.4,25,25,6607
extremes,starting-towers,0,2,512,256,5,True,,34.56,7.0,4743,0.0,2725,250,316,25,2.0,0.0,3755.6,38.2,25,25,6795
extremes,starting-towers,3,2,512,256,5,True,,34.56,7.0,4743,3.0,2725,250,316,25,2.0,2.0,3755.6,38.2,25,25,6751
extremes,wheat-amount,0,2,512,256,5,True,,34.56,7.0,4743,1.0,450,250,316,25,2.0,2.0,3755.6,0.0,25,25,7948
extremes,wheat-amount,300,2,512,256,5,True,,34.56,7.0,4743,1.0,5387,250,316,25,2.0,2.0,3755.6,38.2,25,25,5884
extremes,wood-amount,0,2,512,256,5,True,,34.56,7.0,4743,1.0,2725,150,316,25,2.0,2.0,3755.6,38.2,25,25,6764
extremes,wood-amount,300,2,512,256,5,True,,34.56,7.0,4743,1.0,2725,450,316,25,2.0,2.0,3755.6,38.2,25,25,6583
extremes,algae-amount,0,2,512,256,5,True,,34.56,7.0,4743,1.0,2725,250,0,25,2.0,2.0,3755.6,38.2,25,25,6685
extremes,algae-amount,300,2,512,256,5,True,,34.56,7.0,4743,1.0,2725,250,909,25,2.0,2.0,3755.6,38.2,25,25,6685
extremes,fruit-amount,0,2,512,256,5,True,,34.56,7.0,4743,1.0,2725,250,316,0,2.0,2.0,3755.6,38.2,0,0,6844
extremes,fruit-amount,300,2,512,256,5,True,,34.56,7.0,4743,1.0,2725,250,316,75,2.0,2.0,3755.6,38.2,75,75,6444
baseline,,0,3,512,256,5,True,,34.56,7.0,4734,1.0,2727,250,320,25,2.0,2.0,3753.4,38.8,25,25,6769
extremes,court-size,80,3,512,256,5,True,,30.0,7.0,4676,1.0,2981,250,364,25,2.0,2.0,4211.8,38.8,25,25,5472
extremes,court-size,120,3,512,256,5,True,,41.47200000000001,7.0,4842,1.0,2334,250,333,25,2.0,2.0,3000.6,43.8,25,25,8129
extremes,gate-width,5,3,512,256,5,True,,34.56,5.0,4808,1.0,2727,250,320,25,2.0,2.0,3753.4,38.8,25,25,7099
extremes,gate-width,9,3,512,256,5,True,,34.56,9.0,4660,1.0,2727,250,320,25,2.0,2.0,3753.4,38.8,25,25,6434
extremes,partition-wall,1,3,512,256,5,True,,34.56,7.0,4601,1.0,2728,250,320,25,1.0,2.0,3753.4,39.0,25,25,6864
extremes,partition-wall,3,3,512,256,5,True,,34.56,7.0,4880,1.0,2722,250,320,25,3.0,2.0,3753.4,37.8,25,25,6683
extremes,starting-towers,0,3,512,256,5,True,,34.56,7.0,4734,0.0,2727,250,320,25,2.0,0.0,3753.4,38.8,25,25,6876
extremes,starting-towers,3,3,512,256,5,True,,34.56,7.0,4734,3.0,2727,250,320,25,2.0,2.0,3753.4,38.8,25,25,6828
extremes,wheat-amount,0,3,512,256,5,True,,34.56,7.0,4734,1.0,450,250,320,25,2.0,2.0,3753.4,0.0,25,25,8016
extremes,wheat-amount,300,3,512,256,5,True,,34.56,7.0,4734,1.0,5441,250,320,25,2.0,2.0,3753.4,38.8,25,25,5914
extremes,wood-amount,0,3,512,256,5,True,,34.56,7.0,4734,1.0,2727,150,320,25,2.0,2.0,3753.4,38.8,25,25,6842
extremes,wood-amount,300,3,512,256,5,True,,34.56,7.0,4734,1.0,2727,450,320,25,2.0,2.0,3753.4,38.8,25,25,6663
extremes,algae-amount,0,3,512,256,5,True,,34.56,7.0,4734,1.0,2727,250,0,25,2.0,2.0,3753.4,38.8,25,25,6769
extremes,algae-amount,300,3,512,256,5,True,,34.56,7.0,4734,1.0,2727,250,883,25,2.0,2.0,3753.4,38.8,25,25,6769
extremes,fruit-amount,0,3,512,256,5,True,,34.56,7.0,4734,1.0,2727,250,320,0,2.0,2.0,3753.4,38.8,0,0,6917
extremes,fruit-amount,300,3,512,256,5,True,,34.56,7.0,4734,1.0,2727,250,320,75,2.0,2.0,3753.4,38.8,75,75,6540
