experiment,case,ai,team,tick,units,buildings,critical,hungry,critical_share,harvested_wheat,harvested_wood,harvested_fruit,meals,starvation_deaths
lava-shield-food-probe-20260915,train-candidate,maxima,3,11264,29,6,0,0,0.0,172,24,0,13,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,11776,38,7,1,3,0.02631578947368421,265,35,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,11776,40,6,3,4,0.075,267,28,0,15,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,11776,28,5,1,2,0.03571428571428571,203,24,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,11776,31,6,3,3,0.0967741935483871,198,24,0,13,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,12288,41,7,3,5,0.07317073170731707,288,38,0,11,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,12288,42,6,1,2,0.023809523809523808,285,33,0,18,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,12288,30,6,2,4,0.06666666666666667,217,24,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,12288,33,6,4,5,0.12121212121212122,216,24,0,14,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,12800,44,8,4,7,0.09090909090909091,308,42,0,12,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,12800,44,6,2,6,0.045454545454545456,302,36,0,19,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,12800,33,6,0,4,0.0,237,24,0,12,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,12800,34,6,1,2,0.029411764705882353,234,25,0,17,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,13312,46,8,1,2,0.021739130434782608,332,43,0,17,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,13312,44,6,3,5,0.06818181818181818,307,39,0,21,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,13312,36,6,1,5,0.027777777777777776,260,28,0,13,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,13312,37,6,1,3,0.02702702702702703,249,30,0,18,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,13824,49,9,0,1,0.0,356,47,0,18,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,13824,47,8,4,6,0.0851063829787234,324,39,0,23,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,13824,38,6,2,4,0.05263157894736842,280,36,0,15,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,13824,38,6,2,4,0.05263157894736842,264,34,0,20,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,14336,51,10,0,3,0.0,375,50,0,19,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,14336,50,8,2,5,0.04,346,42,0,26,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,14336,41,6,1,2,0.024390243902439025,310,39,0,19,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,14336,39,7,4,7,0.10256410256410256,282,36,0,21,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,14848,55,10,0,3,0.0,401,50,0,20,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,14848,54,8,1,3,0.018518518518518517,371,45,0,30,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,14848,43,7,1,4,0.023255813953488372,335,39,0,19,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,14848,42,7,2,4,0.047619047619047616,301,39,0,26,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,15360,60,10,1,6,0.016666666666666666,430,52,0,23,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,15360,57,8,3,4,0.05263157894736842,386,48,0,32,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,15360,49,7,1,3,0.02040816326530612,374,39,0,21,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,15360,46,7,1,2,0.021739130434782608,329,40,0,29,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,15872,65,10,8,11,0.12307692307692308,455,54,0,24,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,15872,61,8,4,5,0.06557377049180328,401,49,0,33,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,15872,56,7,0,2,0.0,413,44,0,25,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,15872,52,8,3,5,0.057692307692307696,362,41,0,29,0
lava-shield-food-probe-20260915,held-default,nicowar,0,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,1,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,2,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,3,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,0,512,4,1,0,0,0.0,4,2,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,1,512,4,1,0,0,0.0,4,1,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,2,512,4,1,0,0,0.0,4,1,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,3,512,4,1,0,0,0.0,4,1,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,0,1024,4,2,0,0,0.0,8,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,1,1024,4,1,0,0,0.0,9,2,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,2,1024,5,2,0,0,0.0,9,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,3,1024,5,2,0,0,0.0,8,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,0,1536,5,2,0,0,0.0,14,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,1,1536,5,2,0,0,0.0,14,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,2,1536,5,2,0,0,0.0,16,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,3,1536,5,2,0,0,0.0,15,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,0,2048,6,2,0,0,0.0,21,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,1,2048,6,2,0,0,0.0,21,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,2,2048,6,2,0,0,0.0,21,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,3,2048,6,2,0,0,0.0,23,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,0,2560,6,2,0,0,0.0,28,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,1,2560,7,2,0,0,0.0,29,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,2,2560,7,2,0,0,0.0,27,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,3,2560,7,2,0,0,0.0,30,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,0,3072,7,2,0,0,0.0,33,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,1,3072,8,2,0,0,0.0,38,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,2,3072,7,2,0,0,0.0,33,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,3,3072,8,2,0,0,0.0,37,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,0,3584,8,2,0,0,0.0,41,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,1,3584,10,2,0,0,0.0,47,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,2,3584,8,2,0,0,0.0,39,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,3,3584,9,2,0,0,0.0,44,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,0,4096,10,2,0,0,0.0,49,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,1,4096,11,2,0,1,0.0,59,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,2,4096,10,2,0,1,0.0,47,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,3,4096,10,2,0,1,0.0,58,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,0,4608,11,2,0,1,0.0,59,5,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,1,4608,12,2,0,1,0.0,78,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,2,4608,11,2,0,1,0.0,56,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,3,4608,12,2,0,1,0.0,76,3,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,0,5120,12,2,0,1,0.0,71,8,0,0,0
lava-shield-food-probe-20260915,held-default,nicowar,1,5120,13,2,0,0,0.0,100,3,0,1,0
lava-shield-food-probe-20260915,held-default,nicowar,2,5120,12,2,0,0,0.0,68,9,0,1,0
lava-shield-food-probe-20260915,held-default,nicowar,3,5120,13,2,0,0,0.0,97,3,0,1,0
lava-shield-food-probe-20260915,held-default,nicowar,0,5632,13,2,1,3,0.07692307692307693,79,9,0,1,0
lava-shield-food-probe-20260915,held-default,nicowar,1,5632,15,3,3,3,0.2,114,3,0,1,0
lava-shield-food-probe-20260915,held-default,nicowar,2,5632,13,3,2,3,0.15384615384615385,83,11,0,1,0
lava-shield-food-probe-20260915,held-default,nicowar,3,5632,14,3,1,4,0.07142857142857142,107,3,0,1,0
lava-shield-food-probe-20260915,held-default,nicowar,0,6144,13,2,1,3,0.07692307692307693,88,10,0,1,0
lava-shield-food-probe-20260915,held-default,nicowar,1,6144,19,3,2,2,0.10526315789473684,138,3,0,2,0
lava-shield-food-probe-20260915,held-default,nicowar,2,6144,13,3,3,4,0.23076923076923078,95,11,0,1,0
lava-shield-food-probe-20260915,held-default,nicowar,3,6144,17,3,0,2,0.0,125,3,0,3,0
lava-shield-food-probe-20260915,held-default,nicowar,0,6656,14,3,0,0,0.0,101,10,0,4,0
lava-shield-food-probe-20260915,held-default,nicowar,1,6656,23,3,1,1,0.043478260869565216,170,5,0,4,0
lava-shield-food-probe-20260915,held-default,nicowar,2,6656,14,4,2,2,0.14285714285714285,105,11,0,3,0
lava-shield-food-probe-20260915,held-default,nicowar,3,6656,21,3,0,0,0.0,154,5,0,5,0
lava-shield-food-probe-20260915,held-default,nicowar,0,7168,15,4,1,1,0.06666666666666667,117,10,0,4,0
lava-shield-food-probe-20260915,held-default,nicowar,1,7168,28,3,1,2,0.03571428571428571,206,6,0,4,0
lava-shield-food-probe-20260915,held-default,nicowar,2,7168,16,4,0,0,0.0,121,11,0,5,0
lava-shield-food-probe-20260915,held-default,nicowar,3,7168,26,3,0,1,0.0,190,6,0,5,0
lava-shield-food-probe-20260915,held-default,nicowar,0,7680,17,4,0,1,0.0,134,10,0,5,0
lava-shield-food-probe-20260915,held-default,nicowar,1,7680,32,4,0,3,0.0,243,12,0,5,0
lava-shield-food-probe-20260915,held-default,nicowar,2,7680,20,4,0,0,0.0,145,11,0,5,0
lava-shield-food-probe-20260915,held-default,nicowar,3,7680,30,4,0,2,0.0,231,12,0,5,0
lava-shield-food-probe-20260915,held-default,nicowar,0,8192,22,4,0,3,0.0,159,11,0,5,0
lava-shield-food-probe-20260915,held-default,nicowar,1,8192,36,6,1,3,0.027777777777777776,278,16,0,6,0
lava-shield-food-probe-20260915,held-default,nicowar,2,8192,23,4,0,4,0.0,168,14,0,5,0
lava-shield-food-probe-20260915,held-default,nicowar,3,8192,35,6,1,2,0.02857142857142857,271,16,0,6,0
lava-shield-food-probe-20260915,held-default,nicowar,0,8704,25,4,1,4,0.04,176,15,0,5,0
lava-shield-food-probe-20260915,held-default,nicowar,1,8704,41,6,2,2,0.04878048780487805,308,27,0,8,0
lava-shield-food-probe-20260915,held-default,nicowar,2,8704,25,5,1,5,0.04,192,16,0,5,0
lava-shield-food-probe-20260915,held-default,nicowar,3,8704,42,6,3,5,0.07142857142857142,314,25,0,6,0
lava-shield-food-probe-20260915,held-default,nicowar,0,9216,28,5,1,2,0.03571428571428571,200,19,0,7,0
lava-shield-food-probe-20260915,held-default,nicowar,1,9216,48,7,0,0,0.0,346,32,0,10,0
lava-shield-food-probe-20260915,held-default,nicowar,2,9216,28,5,2,2,0.07142857142857142,215,21,0,9,0
lava-shield-food-probe-20260915,held-default,nicowar,3,9216,49,7,2,4,0.04081632653061224,356,30,0,8,0
lava-shield-food-probe-20260915,held-default,nicowar,0,9728,33,6,2,2,0.06060606060606061,224,25,0,9,0
lava-shield-food-probe-20260915,held-default,nicowar,1,9728,54,7,2,3,0.037037037037037035,384,35,0,10,0
lava-shield-food-probe-20260915,held-default,nicowar,2,9728,30,6,2,2,0.06666666666666667,235,30,0,10,0
lava-shield-food-probe-20260915,held-default,nicowar,3,9728,59,8,3,5,0.05084745762711865,392,40,0,9,0
lava-shield-food-probe-20260915,held-default,nicowar,0,10240,35,7,1,1,0.02857142857142857,248,34,0,10,0
lava-shield-food-probe-20260915,held-default,nicowar,1,10240,61,8,2,3,0.03278688524590164,419,44,2,11,0
lava-shield-food-probe-20260915,held-default,nicowar,2,10240,32,7,1,1,0.03125,258,30,0,11,0
lava-shield-food-probe-20260915,held-default,nicowar,3,10240,64,9,3,4,0.046875,419,45,2,11,0
lava-shield-food-probe-20260915,held-default,nicowar,0,10752,39,8,0,1,0.0,277,35,0,11,0
lava-shield-food-probe-20260915,held-default,nicowar,1,10752,69,9,2,2,0.028985507246376812,455,48,2,14,0
lava-shield-food-probe-20260915,held-default,nicowar,2,10752,35,8,0,0,0.0,276,38,0,12,0
lava-shield-food-probe-20260915,held-default,nicowar,3,10752,70,9,2,3,0.02857142857142857,454,48,2,12,0
lava-shield-food-probe-20260915,held-default,nicowar,0,11264,41,8,0,2,0.0,312,37,0,11,0
lava-shield-food-probe-20260915,held-default,nicowar,1,11264,78,9,3,5,0.038461538461538464,486,52,2,15,0
lava-shield-food-probe-20260915,held-default,nicowar,2,11264,37,9,0,1,0.0,295,45,0,12,0
lava-shield-food-probe-20260915,held-default,nicowar,3,11264,74,9,3,4,0.04054054054054054,486,49,2,14,0
lava-shield-food-probe-20260915,held-default,nicowar,0,11776,47,10,3,5,0.06382978723404255,337,42,0,12,0
lava-shield-food-probe-20260915,held-default,nicowar,1,11776,81,9,7,10,0.08641975308641975,514,52,2,15,0
lava-shield-food-probe-20260915,held-default,nicowar,2,11776,40,9,1,2,0.025,314,51,0,12,0
lava-shield-food-probe-20260915,held-default,nicowar,3,11776,81,10,5,8,0.06172839506172839,522,49,3,15,0
lava-shield-food-probe-20260915,held-default,nicowar,0,12288,50,10,5,7,0.1,361,55,0,13,0
lava-shield-food-probe-20260915,held-default,nicowar,1,12288,86,9,11,12,0.12790697674418605,547,52,3,17,0
lava-shield-food-probe-20260915,held-default,nicowar,2,12288,47,10,7,9,0.14893617021276595,335,53,0,13,0
lava-shield-food-probe-20260915,held-default,nicowar,3,12288,85,10,5,9,0.058823529411764705,571,49,3,18,0
lava-shield-food-probe-20260915,held-default,nicowar,0,12800,57,11,6,8,0.10526315789473684,387,63,1,15,0
lava-shield-food-probe-20260915,held-default,nicowar,1,12800,91,10,13,14,0.14285714285714285,584,52,4,19,0
lava-shield-food-probe-20260915,held-default,nicowar,2,12800,52,10,7,10,0.1346153846153846,349,59,0,15,0
lava-shield-food-probe-20260915,held-default,nicowar,3,12800,90,10,7,11,0.07777777777777778,612,49,3,21,0
lava-shield-food-probe-20260915,held-default,nicowar,0,13312,62,11,8,9,0.12903225806451613,415,65,1,16,0
lava-shield-food-probe-20260915,held-default,nicowar,1,13312,94,11,15,16,0.1595744680851064,606,56,4,21,0
lava-shield-food-probe-20260915,held-default,nicowar,2,13312,54,10,8,9,0.14814814814814814,368,61,0,18,0
lava-shield-food-probe-20260915,held-default,nicowar,3,13312,94,11,4,7,0.0425531914893617,649,51,3,26,0
lava-shield-food-probe-20260915,held-default,nicowar,0,13824,67,13,6,8,0.08955223880597014,444,65,2,18,0
lava-shield-food-probe-20260915,held-default,nicowar,1,13824,89,11,17,18,0.19101123595505617,615,63,5,23,2
lava-shield-food-probe-20260915,held-default,nicowar,2,13824,55,10,5,7,0.09090909090909091,388,64,0,21,0
lava-shield-food-probe-20260915,held-default,nicowar,3,13824,96,12,4,10,0.041666666666666664,679,55,4,27,0
lava-shield-food-probe-20260915,held-default,nicowar,0,14336,72,12,6,8,0.08333333333333333,481,67,2,21,0
lava-shield-food-probe-20260915,held-default,nicowar,1,14336,84,14,14,14,0.16666666666666666,625,72,5,26,3
lava-shield-food-probe-20260915,held-default,nicowar,2,14336,60,10,6,7,0.1,407,64,0,25,0
lava-shield-food-probe-20260915,held-default,nicowar,3,14336,105,11,10,12,0.09523809523809523,712,60,5,32,0
lava-shield-food-probe-20260915,held-default,nicowar,0,14848,75,13,12,14,0.16,506,70,2,24,0
lava-shield-food-probe-20260915,held-default,nicowar,1,14848,81,17,13,17,0.16049382716049382,629,80,5,29,4
lava-shield-food-probe-20260915,held-default,nicowar,2,14848,64,10,10,11,0.15625,427,64,0,26,0
lava-shield-food-probe-20260915,held-default,nicowar,3,14848,105,13,13,18,0.12380952380952381,726,75,6,32,0
lava-shield-food-probe-20260915,held-default,nicowar,0,15360,78,14,14,17,0.1794871794871795,529,82,2,25,0
lava-shield-food-probe-20260915,held-default,nicowar,1,15360,81,17,15,23,0.18518518518518517,639,88,5,32,4
lava-shield-food-probe-20260915,held-default,nicowar,2,15360,66,10,12,14,0.18181818181818182,430,70,0,29,0
lava-shield-food-probe-20260915,held-default,nicowar,3,15360,104,15,14,22,0.1346153846153846,731,87,6,33,1
lava-shield-food-probe-20260915,held-default,nicowar,0,15872,78,16,11,15,0.14102564102564102,554,83,3,30,0
lava-shield-food-probe-20260915,held-default,nicowar,1,15872,81,17,15,23,0.18518518518518517,652,94,5,37,4
lava-shield-food-probe-20260915,held-default,nicowar,2,15872,65,11,17,18,0.26153846153846155,436,72,0,30,0
lava-shield-food-probe-20260915,held-default,nicowar,3,15872,101,16,13,22,0.12871287128712872,740,93,6,40,2
lava-shield-food-probe-20260915,held-default,maxima,0,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,1,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,2,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,3,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,0,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,1,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,2,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,3,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,0,1024,5,1,0,0,0.0,10,1,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,1,1024,5,1,0,0,0.0,8,0,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,2,1024,5,1,0,0,0.0,9,0,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,3,1024,5,1,0,0,0.0,8,1,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,0,1536,6,1,0,0,0.0,14,2,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,1,1536,6,1,0,0,0.0,13,2,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,2,1536,6,1,0,0,0.0,14,2,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,3,1536,6,1,0,0,0.0,12,2,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,0,2048,6,2,0,0,0.0,18,3,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,1,2048,6,2,0,0,0.0,17,3,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,2,2048,6,2,0,0,0.0,18,3,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,3,2048,6,2,0,0,0.0,18,3,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,0,2560,7,2,0,0,0.0,24,3,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,1,2560,7,2,0,0,0.0,24,3,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,2,2560,7,2,0,0,0.0,25,4,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,3,2560,7,2,0,0,0.0,24,3,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,0,3072,7,2,0,0,0.0,29,5,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,1,3072,7,2,0,0,0.0,32,4,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,2,3072,7,2,0,0,0.0,30,6,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,3,3072,7,2,0,0,0.0,30,5,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,0,3584,7,3,0,0,0.0,32,8,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,1,3584,8,3,0,0,0.0,37,6,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,2,3584,8,2,0,0,0.0,32,11,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,3,3584,8,2,0,0,0.0,34,6,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,0,4096,8,3,0,0,0.0,38,9,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,1,4096,9,3,0,0,0.0,48,6,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,2,4096,8,4,0,0,0.0,39,14,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,3,4096,9,3,0,0,0.0,44,6,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,0,4608,8,3,0,1,0.0,44,11,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,1,4608,10,3,0,1,0.0,56,8,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,2,4608,8,4,0,1,0.0,48,14,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,3,4608,9,3,0,1,0.0,56,7,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,0,5120,8,3,0,1,0.0,48,13,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,1,5120,10,4,0,0,0.0,63,14,0,1,0
lava-shield-food-probe-20260915,held-default,maxima,2,5120,9,4,0,1,0.0,58,14,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,3,5120,10,4,0,1,0.0,63,14,0,0,0
lava-shield-food-probe-20260915,held-default,maxima,0,5632,9,4,3,4,0.3333333333333333,52,14,0,1,0
lava-shield-food-probe-20260915,held-default,maxima,1,5632,11,4,3,4,0.2727272727272727,73,14,0,1,0
lava-shield-food-probe-20260915,held-default,maxima,2,5632,10,4,3,4,0.3,65,14,0,1,0
lava-shield-food-probe-20260915,held-default,maxima,3,5632,11,4,1,4,0.09090909090909091,67,14,0,1,0
lava-shield-food-probe-20260915,held-default,maxima,0,6144,10,4,2,2,0.2,57,14,0,3,0
lava-shield-food-probe-20260915,held-default,maxima,1,6144,12,4,3,4,0.25,79,14,0,1,0
lava-shield-food-probe-20260915,held-default,maxima,2,6144,10,4,3,3,0.3,71,14,0,2,0
lava-shield-food-probe-20260915,held-default,maxima,3,6144,11,4,0,2,0.0,72,14,0,3,0
lava-shield-food-probe-20260915,held-default,maxima,0,6656,11,4,0,0,0.0,64,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,1,6656,13,4,0,0,0.0,89,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,2,6656,10,4,1,1,0.1,79,14,0,4,0
lava-shield-food-probe-20260915,held-default,maxima,3,6656,12,4,0,0,0.0,85,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,0,7168,12,4,0,1,0.0,73,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,1,7168,14,4,0,1,0.0,103,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,2,7168,11,4,0,1,0.0,92,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,3,7168,14,4,0,0,0.0,96,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,0,7680,14,4,1,2,0.07142857142857142,82,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,1,7680,16,4,0,1,0.0,116,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,2,7680,12,4,1,2,0.08333333333333333,105,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,3,7680,15,4,0,1,0.0,107,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,0,8192,16,3,1,1,0.0625,91,14,0,6,0
lava-shield-food-probe-20260915,held-default,maxima,1,8192,18,4,0,3,0.0,126,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,2,8192,14,5,1,1,0.07142857142857142,121,14,0,6,0
lava-shield-food-probe-20260915,held-default,maxima,3,8192,16,4,1,2,0.0625,120,14,0,5,0
lava-shield-food-probe-20260915,held-default,maxima,0,8704,17,3,0,1,0.0,103,15,0,7,0
lava-shield-food-probe-20260915,held-default,maxima,1,8704,20,3,0,2,0.0,139,14,0,7,0
lava-shield-food-probe-20260915,held-default,maxima,2,8704,15,4,0,1,0.0,130,14,0,7,0
lava-shield-food-probe-20260915,held-default,maxima,3,8704,18,4,1,2,0.05555555555555555,132,14,0,6,0
lava-shield-food-probe-20260915,held-default,maxima,0,9216,19,4,0,1,0.0,114,17,0,7,0
lava-shield-food-probe-20260915,held-default,maxima,1,9216,21,3,0,3,0.0,149,19,0,7,0
lava-shield-food-probe-20260915,held-default,maxima,2,9216,18,4,0,1,0.0,151,14,0,7,0
lava-shield-food-probe-20260915,held-default,maxima,3,9216,19,4,0,1,0.0,145,14,0,7,0
lava-shield-food-probe-20260915,held-default,maxima,0,9728,21,4,0,1,0.0,132,17,0,7,0
lava-shield-food-probe-20260915,held-default,maxima,1,9728,22,5,0,1,0.0,166,25,0,9,0
lava-shield-food-probe-20260915,held-default,maxima,2,9728,22,4,0,1,0.0,171,15,0,8,0
lava-shield-food-probe-20260915,held-default,maxima,3,9728,21,4,0,0,0.0,155,18,0,8,0
lava-shield-food-probe-20260915,held-default,maxima,0,10240,22,4,1,1,0.045454545454545456,149,24,0,8,0
lava-shield-food-probe-20260915,held-default,maxima,1,10240,23,5,0,1,0.0,181,26,0,10,0
lava-shield-food-probe-20260915,held-default,maxima,2,10240,25,4,0,1,0.0,190,21,0,8,0
lava-shield-food-probe-20260915,held-default,maxima,3,10240,22,4,0,0,0.0,166,21,0,8,0
lava-shield-food-probe-20260915,held-default,maxima,0,10752,24,5,1,2,0.041666666666666664,164,24,0,8,0
lava-shield-food-probe-20260915,held-default,maxima,1,10752,25,6,1,2,0.04,193,28,0,10,0
lava-shield-food-probe-20260915,held-default,maxima,2,10752,28,5,0,0,0.0,208,24,0,9,0
lava-shield-food-probe-20260915,held-default,maxima,3,10752,23,5,1,3,0.043478260869565216,176,22,0,8,0
lava-shield-food-probe-20260915,held-default,maxima,0,11264,26,5,0,2,0.0,183,24,0,9,0
lava-shield-food-probe-20260915,held-default,maxima,1,11264,27,6,1,2,0.037037037037037035,213,28,0,10,0
lava-shield-food-probe-20260915,held-default,maxima,2,11264,32,6,0,0,0.0,222,28,0,9,0
lava-shield-food-probe-20260915,held-default,maxima,3,11264,25,6,1,4,0.04,199,24,0,8,0
lava-shield-food-probe-20260915,held-default,maxima,0,11776,28,5,1,3,0.03571428571428571,206,24,0,10,0
lava-shield-food-probe-20260915,held-default,maxima,1,11776,30,6,0,1,0.0,232,28,0,12,0
lava-shield-food-probe-20260915,held-default,maxima,2,11776,35,7,1,2,0.02857142857142857,248,28,0,9,0
lava-shield-food-probe-20260915,held-default,maxima,3,11776,27,6,1,5,0.037037037037037035,212,24,0,10,0
lava-shield-food-probe-20260915,held-default,maxima,0,12288,30,5,2,4,0.06666666666666667,217,27,0,11,0
lava-shield-food-probe-20260915,held-default,maxima,1,12288,33,6,3,6,0.09090909090909091,245,31,0,12,0
lava-shield-food-probe-20260915,held-default,maxima,2,12288,38,7,1,4,0.02631578947368421,271,30,0,9,0
